merchant_id,merchant_age_days,kyc_verified,kyc_pending,kyc_limited,transaction_count,total_transaction_volume,average_transaction_amount,median_transaction_amount,transaction_amount_std,unique_customer_count,unique_device_count,unique_ip_count,active_days_count,success_rate,failure_rate,refund_rate,refund_count,refund_volume,refund_amount_ratio,unique_settlement_account_count,settlement_count,total_settlement_volume,pm_share_upi,pm_share_card,pm_share_netbanking,pm_share_wallet,avg_tx_per_customer,avg_tx_per_device,avg_tx_per_ip,transaction_velocity,average_daily_volume,volume_growth,shared_device_count,shared_ip_count,shared_customer_count,shared_settlement_count,connected_merchant_count,merchant_degree,weighted_network_degree,network_size,network_density,clustering_coefficient,pagerank_score,betweenness_centrality,transaction_time_concentration,night_tx_share,business_hours_tx_share,evening_tx_share,weekend_tx_share,active_days_ratio,transaction_burst_score,volume_spike_score,daily_volume_cv,coordinated_activity_score,avg_ip_rarity,avg_device_rarity,avg_customer_rarity,avg_ip_frequency,avg_device_frequency,shared_ip_volume_ratio,shared_device_volume_ratio,shared_customer_volume_ratio,volume_burstiness,transaction_count_zscore_vs_peers,total_transaction_volume_zscore_vs_peers,average_transaction_amount_zscore_vs_peers,refund_rate_zscore_vs_peers,failure_rate_zscore_vs_peers,unique_customer_count_zscore_vs_peers,ip_sharing_concentration,device_sharing_concentration,customer_sharing_concentration
M0213,162.0,1.0,0.0,0.0,11.0,120225.84,10929.621818181819,9477.38,7538.973339101045,11.0,5.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,116672.72,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,1.0,2.2,2.75,1.0,10929.621818181819,-0.5069933322148539,3.0,2.0,5.0,0.0,10,10,14,155,0.67273,0.6,0.003455606988105836,0.00034495222857453835,0.12037369744879624,0.0,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.12222222222222222,1.0,2.61201535377087,0.6897744006622162,0.2571,0.4848484848484848,0.8181818181818182,0.7348484848484849,2.4545454545454546,1.3636363636363635,0.755941817499466,0.238660008530612,0.38025219869538857,0.3469169054143107,-0.11620330321762753,1.327669199009535,3.173375095885653,-0.3691980486687584,-0.5402626287327985,-0.028458160595471016,0.5,0.6,0.45454545454545453
M0215,532.0,1.0,0.0,0.0,1.0,2911.74,2911.74,2911.74,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2890.78,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2911.74,1.0,1.0,0.0,0.0,0.0,2,2,2,155,1.0,1.0,0.0013883306420014617,0.0,1.0,0.0,1.0,0.0,1.0,0.011111111111111112,1.0,1.0,0.0,0.0326,1.0,0.3333333333333333,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
M0217,655.0,1.0,0.0,0.0,12.0,8595.64,716.3033333333333,437.485,670.0813044879275,10.0,9.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8395.33,0.5,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.2,1.3333333333333333,1.5,1.0909090909090908,781.4218181818181,0.26357119908989884,6.0,6.0,8.0,0.0,28,28,46,155,0.42365,0.38095238095238093,0.009557073781371444,0.0064730624970434445,0.11594202898550723,0.0,0.9166666666666666,0.08333333333333333,0.08333333333333333,0.12222222222222222,1.8333333333333335,3.2651762986816575,0.9296175692819912,0.3785,0.7000000000000001,0.6319444444444444,0.4583333333333333,2.0,2.4166666666666665,0.37333578418826296,0.5339765276349405,0.8839237101600346,0.4312279248548808,-0.0842416874013842,-0.4133914713330719,-0.7116253629144459,-0.3691980486687584,-0.5402626287327985,-0.08457284345977997,0.75,0.6666666666666666,0.8
M0218,227.0,0.0,1.0,0.0,5.0,7237.59,1447.518,1185.88,946.4214743284303,4.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6984.5599999999995,0.2,0.2,0.2,0.4,1.25,1.6666666666666667,2.5,1.0,1447.518,-0.6011777984793373,2.0,2.0,3.0,0.0,16,16,16,155,0.44118,0.36666666666666664,0.004326366913967793,0.0021465700649553896,0.24869565217391307,0.0,1.0,0.2,0.4,0.05555555555555555,1.0,2.149810917722612,0.6538236307447856,0.4627,0.5,0.44000000000000006,0.4133333333333333,2.0,3.0,1.0,0.883877091683834,0.8787372592257919,0.2700871422668955,-0.3079729981150875,-0.4345725445852812,-0.4334817487996351,-0.3691980486687584,-0.5402626287327985,-0.4212609406456337,1.0,0.6666666666666666,0.75
M0220,254.0,1.0,0.0,0.0,1.0,168.65,168.65,168.65,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,165.47,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,168.65,1.0,0.0,1.0,1.0,0.0,7,7,7,155,0.75,0.6666666666666666,0.0023073995612578517,8.778054970334017e-05,1.0,1.0,0.0,0.0,0.0,0.011111111111111112,1.0,1.0,0.0,0.0852,0.2,1.0,0.25,5.0,1.0,1.0,0.0,1.0,0.0,-0.4358194613800608,-0.5448245500014828,-0.9199448679234945,-0.3691980486687584,-0.5402626287327985,-0.5896049892385605,1.0,0.0,1.0
M0221,253.0,1.0,0.0,0.0,24.0,53473.07,2228.0445833333333,1257.2800000000002,2601.069324873872,23.0,10.0,11.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,51317.53,0.2916666666666667,0.375,0.16666666666666666,0.16666666666666666,1.0434782608695652,2.4,2.1818181818181817,1.0909090909090908,2430.594090909091,0.2585786850057062,7.0,8.0,17.0,0.0,31,31,45,155,0.35685,0.3139784946236559,0.009529655820841535,0.00793146208443729,0.07971014492753621,0.0,0.9166666666666666,0.125,0.5,0.24444444444444444,1.8333333333333335,4.87196938571135,1.1049109651337483,0.4407,0.5347222222222222,0.625,0.5868055555555556,2.0416666666666665,1.8333333333333333,0.858279691066924,0.8194315381555612,0.7581865039729344,0.49270013179275873,0.2992977023935357,0.28654750897022785,-0.1365805859842215,-0.3691980486687584,-0.5402626287327985,0.6449180337762364,0.7272727272727273,0.7,0.7391304347826086
M0223,286.0,0.0,0.0,1.0,10.0,26421.309999999998,2642.131,1888.82,2094.824379530816,9.0,3.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,25336.68,0.0,0.6,0.3,0.1,1.1111111111111112,3.3333333333333335,2.0,1.0,2642.131,-0.5300515012815512,2.0,2.0,5.0,0.0,15,15,17,155,0.41667,0.3333333333333333,0.004392466632386418,0.0022751958500781743,0.12347826086956526,0.1,0.6,0.4,0.6,0.1111111111111111,1.0,2.5461909345146023,0.7928540937337385,0.5143,0.5333333333333333,0.8,0.6416666666666666,2.4,1.6,0.6471397519653643,0.3811378012672347,0.5508549727473769,0.38691287449409634,-0.14816491903387086,-0.13537017459163372,0.02093197187045054,-0.3691980486687584,-0.5402626287327985,-0.14068752632408893,0.4,0.6666666666666666,0.5555555555555556
M0226,115.0,1.0,0.0,0.0,7.0,11312.0,1616.0,1124.05,1145.1963671353485,7.0,6.0,5.0,7.0,0.7142857142857143,0.0,0.2857142857142857,2.0,1251.47,0.110632072135785,1.0,5.0,11024.34,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,1.0,1.1666666666666667,1.4,1.0,1616.0,-0.20638610266346583,5.0,5.0,4.0,0.0,30,30,36,155,0.38925,0.3471264367816092,0.007993263273491126,0.008827757042087799,0.10559006211180123,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.07777777777777778,1.0,2.309944306930693,0.7086611182768245,0.3444,0.3261904761904762,0.4489795918367347,0.6309523809523808,3.4285714285714284,3.2857142857142856,1.0,0.9197887199434229,0.6808371640735501,0.34519145281870767,-0.24404976648260082,-0.37102526969147454,-0.3693936026921196,2.080892038041471,-0.5402626287327985,-0.25291689205270684,1.0,0.8333333333333334,0.5714285714285714
M0227,517.0,1.0,0.0,0.0,2.0,2490.4100000000003,1245.2050000000002,1245.2050000000002,1389.8961601680899,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2379.16,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1245.2050000000002,1.0,2.0,2.0,2.0,1.0,11,11,11,155,0.54545,0.45454545454545453,0.0030460459459125,0.0003780116455560897,0.47826086956521735,0.0,0.5,0.5,0.5,0.022222222222222223,1.0,1.789271646034187,1.1161986662180843,0.2238,0.41666666666666663,0.5,0.35,2.5,2.0,1.0,1.0,1.0,0.39463582301630123,-0.40385784556381743,-0.5086127988626812,-0.5104387240459508,-0.3691980486687584,-0.5402626287327985,-0.5334903063742515,1.0,1.0,1.0
M0234,391.0,1.0,0.0,0.0,19.0,157897.12,8310.374736842105,7880.71,4549.494712330845,18.0,8.0,8.0,15.0,0.7894736842105263,0.10526315789473684,0.10526315789473684,2.0,15607.599999999999,0.09884664140802568,1.0,12.0,137842.96,0.10526315789473684,0.47368421052631576,0.3157894736842105,0.10526315789473684,1.0555555555555556,2.375,2.375,1.2666666666666666,10526.474666666667,-0.5919230196783908,3.0,4.0,18.0,0.0,27,27,81,155,0.50794,0.4700854700854701,0.014371603329244696,0.0030479694758463014,0.13284355052390703,0.0,0.3157894736842105,0.7894736842105263,0.0,0.16666666666666666,2.368421052631579,3.5816140915046457,0.8177740495494853,0.2853,0.8771929824561404,0.7236842105263158,0.2444235588972431,1.3157894736842106,1.9473684210526316,0.32424023946731895,0.3317617826088278,1.0000000000000002,0.3691485696509205,0.13948962331231907,1.9152161532339655,2.1770509209554936,0.5334667201192209,0.4038903529154894,0.36434461945469165,0.5,0.375,1.0
M0235,167.0,1.0,0.0,0.0,7.0,15571.3,2224.4714285714285,2085.59,1235.0381573380444,6.0,5.0,4.0,7.0,0.8571428571428571,0.0,0.14285714285714285,1.0,1380.04,0.08862715380218736,1.0,7.0,15140.039999999999,0.5714285714285714,0.0,0.42857142857142855,0.0,1.1666666666666667,1.4,1.75,1.0,2224.4714285714285,0.8866852793195626,5.0,4.0,3.0,0.0,23,23,27,155,0.48188,0.43478260869565216,0.006105931460504991,0.004100548877770715,0.14818101153504878,0.0,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.07777777777777778,1.0,1.8741485938874725,0.5552052238006018,0.3621,0.38095238095238093,0.4095238095238095,0.7083333333333333,2.7142857142857144,2.7142857142857144,0.9999999999999999,0.9999999999999999,0.39900522114402776,0.2862753912646723,-0.24404976648260082,-0.30459432436314704,-0.13793976301468006,0.8558469946863563,-0.5402626287327985,-0.30903157491701577,1.0,1.0,0.5
M0237,285.0,1.0,0.0,0.0,2.0,1945.53,972.765,972.765,533.4908532018145,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1917.0700000000002,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,972.765,1.0,2.0,0.0,1.0,1.0,8,8,9,155,0.55556,0.42857142857142855,0.002910380432177158,0.00046237739696611464,0.47826086956521735,0.0,0.5,0.5,1.0,0.022222222222222223,1.0,1.3877966415321275,0.5484272698974721,0.1527,1.0,0.26666666666666666,0.6666666666666666,1.0,4.0,0.0,1.0,0.3061016792339362,0.19389832076556546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
M0240,278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0009621552277102392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M0241,238.0,1.0,0.0,0.0,20.0,58121.36,2906.068,1683.605,2640.781532703808,19.0,11.0,5.0,19.0,0.85,0.15,0.0,0.0,0.0,0.0,1.0,12.0,46321.409999999996,0.3,0.3,0.35,0.05,1.0526315789473684,1.8181818181818181,4.0,1.0526315789473684,3059.018947368421,-0.4639761684026254,10.0,5.0,11.0,0.0,35,35,46,155,0.38571,0.3495798319327731,0.009740302864005209,0.013440452658492419,0.07130434782608698,0.0,0.8,0.25,0.25,0.2111111111111111,1.9000000000000001,2.6502712599980454,0.8718549883540825,0.4945,0.36,0.5416666666666667,0.6791666666666666,3.2,2.3,1.0,0.8671927153803696,0.45716566164315486,0.4404064547915418,0.1714512391285624,0.3590454074183793,0.12132983644458506,-0.3691980486687584,0.8051553701160117,0.4204593023190006,1.0,0.9090909090909091,0.5789473684210527
M0242,513.0,1.0,0.0,0.0,8.0,56242.81,7030.35125,5141.865,6763.905896968191,7.0,6.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,53851.66,0.25,0.375,0.375,0.0,1.1428571428571428,1.3333333333333333,1.3333333333333333,1.0,7030.35125,0.8791778371717893,6.0,4.0,6.0,1.0,27,27,37,155,0.40476,0.358974358974359,0.007983901440280616,0.005042694001439887,0.1847826086956522,0.0,0.75,0.25,0.375,0.08888888888888889,1.0,2.986372835923383,0.9621007054189776,0.8159,0.5541666666666667,0.375,0.5,2.875,2.875,0.8346988708423352,1.0,0.9410946928149572,0.4617320640629339,-0.2120881506663575,0.3297462614679814,1.6901482711425273,-0.3691980486687584,-0.5402626287327985,-0.25291689205270684,0.6666666666666666,1.0,0.8571428571428571
M0243,233.0,1.0,0.0,0.0,1.0,6732.65,6732.65,6732.65,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6515.13,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6732.65,-1.0,1.0,0.0,1.0,0.0,3,3,3,155,0.83333,0.6666666666666666,0.0017024670681035853,0.00023332857687625533,1.0,0.0,1.0,0.0,0.0,0.011111111111111112,1.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
M0244,332.0,1.0,0.0,0.0,9.0,10871.56,1207.951111111111,1112.85,794.4667525051699,9.0,7.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10553.2,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,1.2857142857142858,1.2857142857142858,1.0,1207.951111111111,-0.8666119688201425,5.0,3.0,3.0,1.0,16,16,28,155,0.5,0.43333333333333335,0.006088963781238503,0.0016194045958987616,0.1497584541062802,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.1,1.0,2.4160166526239104,0.6576977703794608,0.2825,0.6833333333333333,0.462962962962963,0.8148148148148148,2.3333333333333335,3.111111111111111,0.5468939140288974,0.882310358403026,0.3357255076548352,0.324225573678241,-0.18012653485011418,-0.37789467207224336,-0.5246095712235975,-0.3691980486687584,-0.5402626287327985,-0.14068752632408893,0.42857142857142855,0.7142857142857143,0.3333333333333333
M0245,131.0,1.0,0.0,0.0,2.0,16893.879999999997,8446.939999999999,8446.939999999999,4822.41167914976,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16766.16,0.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,8446.939999999999,-1.0,1.0,2.0,2.0,1.0,7,7,7,155,0.35714,0.14285714285714285,0.0025863095355681686,0.0012669404113134232,0.47826086956521735,0.0,0.5,0.5,0.5,0.022222222222222223,1.0,1.4036917510956632,0.5709063494176304,0.1748,0.41666666666666663,0.75,0.5,2.5,1.5,1.0,0.2981541244521685,1.0,0.20184587554777184,-0.40385784556381743,-0.28396646540220527,2.228998396285051,-0.3691980486687584,-0.5402626287327985,-0.5334903063742515,1.0,0.5,1.0
M0246,568.0,1.0,0.0,0.0,28.0,67935.44,2426.2657142857142,2296.63,1306.425498811132,27.0,8.0,7.0,26.0,0.7857142857142857,0.07142857142857142,0.14285714285714285,4.0,3698.8599999999997,0.054446692330247654,1.0,20.0,63296.29,0.2857142857142857,0.39285714285714285,0.25,0.07142857142857142,1.037037037037037,3.5,4.0,1.0769230769230769,2612.9015384615386,-0.265681965379218,6.0,5.0,19.0,1.0,36,36,47,155,0.2988,0.25873015873015875,0.010324029332034182,0.012667784579182165,0.04968944099378881,0.10714285714285714,0.7857142857142857,0.17857142857142858,0.35714285714285715,0.28888888888888886,1.8571428571428572,2.4427939231717644,0.5923648322675085,0.3879,0.5833333333333333,0.6904761904761905,0.5952380952380952,1.8571428571428572,1.6428571428571428,0.7709010201450083,0.611400912395651,0.705234999581956,0.31626979515121373,0.427144165658509,0.5121124869685009,-0.0611800992730408,0.8558469946863563,0.10041260881425403,0.8693767652334722,0.7142857142857143,0.75,0.7037037037037037
M0250,366.0,1.0,0.0,0.0,4.0,3814.42,953.605,785.4200000000001,849.2959392147513,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3707.1,0.75,0.0,0.0,0.25,1.0,1.0,1.0,1.0,953.605,1.14936796651172,2.0,2.0,3.0,1.0,11,11,11,155,0.42424,0.3090909090909091,0.004053718083040063,0.012568534262181207,0.21739130434782608,0.25,0.75,0.0,0.25,0.044444444444444446,1.0,2.1398272869794095,0.8906160718691191,0.2493,0.75,0.6875,0.5833333333333333,1.5,2.0,0.629249007712837,0.5881837867880306,0.9057078140320154,0.4171053528449822,-0.3399346139313308,-0.4879626366472564,-0.6213591986660972,-0.3691980486687584,-0.5402626287327985,-0.4212609406456337,0.5,0.5,0.75
M0251,91.0,1.0,0.0,0.0,4.0,11432.439999999999,2858.1099999999997,2276.645,2256.221825929357,4.0,4.0,4.0,4.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,3.0,5254.43,0.5,0.25,0.0,0.25,1.0,1.0,1.0,1.0,2858.1099999999997,-0.49386476395743145,2.0,3.0,2.0,0.0,12,12,13,155,0.5641,0.48484848484848486,0.0038811334008624072,0.0023066821569955047,0.21739130434782608,0.0,0.75,0.0,0.75,0.044444444444444446,1.0,2.0956751139739196,0.7894104236468704,0.1165,0.55,0.6458333333333333,0.75,2.5,2.25,0.9221968363708885,0.2178353877212564,0.2178353877212564,0.3641401135714764,-0.3399346139313308,-0.3691468053768351,0.10308729830386817,-0.3691980486687584,1.7021007026818853,-0.4212609406456337,0.75,0.5,0.5
M0252,230.0,1.0,0.0,0.0,8.0,16952.82,2119.1025,1577.42,2258.8827864597765,8.0,4.0,4.0,8.0,0.875,0.125,0.0,0.0,0.0,0.0,1.0,7.0,15188.56,0.375,0.625,0.0,0.0,1.0,2.0,2.0,1.0,2119.1025,1.4461924383396791,0.0,2.0,7.0,1.0,17,17,17,155,0.47059,0.40441176470588236,0.004393099505275187,0.003174375492770836,0.11956521739130435,0.0,0.875,0.25,0.5,0.08888888888888889,1.0,3.570110459498774,1.0659620223466193,0.4035,0.4583333333333333,1.0,0.4895833333333333,3.0,1.0,0.44543916587328836,0.0,0.8978211294640066,0.41655916242840296,-0.2120881506663575,-0.28304719699715003,-0.17802059829368952,-0.3691980486687584,0.5809190369745434,-0.19680220918839786,0.5,0.0,0.875
M0261,441.0,1.0,0.0,0.0,11.0,16432.87,1493.8972727272726,1367.91,1013.2615262220402,10.0,8.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,15899.34,0.5454545454545454,0.2727272727272727,0.0,0.18181818181818182,1.1,1.375,2.2,1.2222222222222223,1825.8744444444444,-0.7955090522612329,7.0,3.0,9.0,0.0,25,25,31,155,0.40308,0.35333333333333333,0.0071739733873405565,0.005554771281494612,0.10312612288896875,0.0,0.7272727272727273,0.2727272727272727,0.18181818181818182,0.1,1.6363636363636362,1.9034003189947952,0.5482496951930732,0.5518,0.6545454545454545,0.4075757575757576,0.5606060606060606,1.9090909090909092,3.0,0.5795238445870989,0.830226247758304,0.8260437768935068,0.2945992459692545,-0.11620330321762753,-0.2911566915205374,-0.4158397359620278,-0.3691980486687584,-0.5402626287327985,-0.08457284345977997,0.6,0.875,0.9
M0262,464.0,1.0,0.0,0.0,1.0,1314.85,1314.85,1314.85,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1297.41,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1314.85,1.0,0.0,1.0,1.0,1.0,4,4,4,155,0.7,0.5,0.0018030969948382553,0.00018662177955536643,1.0,0.0,1.0,1.0,0.0,0.011111111111111112,1.0,1.0,0.0,0.0659,0.5,1.0,0.3333333333333333,2.0,1.0,1.0,0.0,1.0,0.0,-0.4358194613800608,-0.5269476337158657,-0.4839467608946474,-0.3691980486687584,-0.5402626287327985,-0.5896049892385605,1.0,0.0,1.0
M0266,296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0009621552277102392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
M0270,42.0,1.0,0.0,0.0,4.0,3261.69,815.4225,864.22,361.75555156993335,3.0,4.0,4.0,4.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,3.0,2879.38,0.5,0.5,0.0,0.0,1.3333333333333333,1.0,1.0,1.0,815.4225,0.48452925045703854,4.0,3.0,3.0,0.0,17,17,18,155,0.45098,0.38235294117647056,0.00477763329537503,0.002805066087945062,0.34782608695652173,0.0,1.0,0.25,0.5,0.044444444444444446,1.0,1.4607519414781909,0.4436418563014061,0.2612,0.625,0.3208333333333333,0.375,1.75,3.5,0.6348120146304523,0.9999999999999999,0.9999999999999999,0.211542942462181,-0.3399346139313308,-0.49658339038879296,-0.6739218477888627,-0.3691980486687584,1.7021007026818853,-0.4773756235099426,0.75,1.0,1.0
M0275,531.0,1.0,0.0,0.0,5.0,14838.460000000001,2967.692,2923.86,1308.142831333796,5.0,3.0,4.0,5.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,4.0,10052.59,0.4,0.6,0.0,0.0,1.0,1.6666666666666667,1.25,1.0,2967.692,-0.6536377782717774,2.0,0.0,2.0,1.0,12,12,12,155,0.5,0.4090909090909091,0.0033716252529113287,0.0017711067243639462,0.24869565217391307,0.0,1.0,0.0,0.2,0.05555555555555555,1.0,1.4634739723664048,0.4407946752337493,0.2177,1.0,0.58,0.7066666666666667,1.0,2.8,0.0,0.6470934315286088,0.35290656847139124,0.20926780811483014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4
M0276,478.0,1.0,0.0,0.0,20.0,14964.96,748.2479999999999,666.01,513.7204162474698,19.0,6.0,5.0,17.0,0.95,0.05,0.0,0.0,0.0,0.0,1.0,13.0,14175.36,0.6,0.2,0.0,0.2,1.0526315789473684,3.3333333333333335,4.0,1.1764705882352942,880.2917647058823,-0.44776478568931766,3.0,3.0,12.0,0.0,26,26,30,155,0.41595,0.36923076923076925,0.0067144492528998755,0.004038045621534417,0.05043478260869568,0.15,0.7,0.05,0.35,0.18888888888888888,1.7,2.986044065603917,0.7731700188465439,0.419,0.8,0.6416666666666666,0.6366666666666666,1.4,2.05,0.43326811431504,0.6996463739294992,0.5160180849130236,0.3823400483136299,0.1714512391285624,-0.31405121619757476,-0.6994740680301899,-0.3691980486687584,-0.09178996244986168,0.4204593023190006,0.6,0.5,0.631578947368421
M0277,137.0,1.0,0.0,0.0,11.0,10248.67,931.6972727272728,681.13,667.8359723478649,9.0,7.0,6.0,11.0,0.8181818181818182,0.0,0.18181818181818182,2.0,1824.5500000000002,0.1780279782644968,1.0,10.0,9914.15,0.5454545454545454,0.45454545454545453,0.0,0.0,1.2222222222222223,1.5714285714285714,1.8333333333333333,1.0,931.6972727272728,-0.15464298061133364,6.0,5.0,6.0,0.0,25,25,32,155,0.42154,0.37333333333333335,0.0070320811737995,0.004818801047284136,0.13762127200862376,0.0,1.0,0.0,0.36363636363636365,0.12222222222222222,1.0,2.5395158591309897,0.7167950276305621,0.5397,0.5363636363636364,0.5075757575757576,0.606060606060606,2.5454545454545454,2.909090909090909,0.8090542480146203,0.5222443497546511,0.6951955717180863,0.3646527261142297,-0.11620330321762753,-0.3876096889847787,-0.6296925851782359,1.1899501883286605,-0.5402626287327985,-0.14068752632408893,0.8333333333333334,0.8571428571428571,0.6666666666666666
M0279,160.0,1.0,0.0,0.0,15.0,28999.51,1933.3006666666665,1659.71,1275.302327587276,14.0,9.0,7.0,13.0,0.9333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,11.0,24445.22,0.4666666666666667,0.2,0.2,0.13333333333333333,1.0714285714285714,1.6666666666666667,2.142857142857143,1.1538461538461537,2230.7315384615385,0.9068227289311934,6.0,5.0,8.0,1.0,21,21,37,155,0.45455,0.4,0.007617402426150051,0.0017630815452479105,0.10028985507246377,0.0,0.7333333333333333,0.13333333333333333,0.3333333333333333,0.14444444444444443,2.6,2.321435775983801,0.6930888214492001,0.2614,0.49777777777777776,0.5111111111111111,0.6888888888888889,2.8666666666666667,2.6,0.9311736646584718,0.9296546734755173,0.5373508035135767,0.36918013707551584,0.01164316004734577,-0.09515881046008769,-0.24869696159487845,-0.3691980486687584,0.057700926311117215,0.13988588799745583,0.7142857142857143,0.6666666666666666,0.5714285714285714
M0281,137.0,1.0,0.0,0.0,11.0,8808.13,800.7390909090908,600.4,587.0350566099872,10.0,7.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8554.88,0.45454545454545453,0.36363636363636365,0.0,0.18181818181818182,1.1,1.5714285714285714,3.6666666666666665,1.0,800.7390909090908,0.2294999392515795,4.0,1.0,7.0,0.0,15,15,15,155,0.34167,0.24761904761904763,0.004199091138084943,0.002235649290130523,0.08587854832914123,0.0,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.12222222222222222,1.0,3.076083118664234,0.7331165210674524,0.5674,0.8636363636363636,0.6363636363636364,0.6212121212121212,1.2727272727272727,1.9090909090909092,0.20015258630378985,0.7716768485478755,0.8028957338277252,0.29528339675439363,0.7071067811865475,-0.7071067811865483,-0.7071067811865476,0.0,0.0,0.7071067811865476,0.3333333333333333,0.5714285714285714,0.7
M0284,94.0,1.0,0.0,0.0,1.0,612.74,612.74,612.74,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,606.92,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,612.74,1.0,1.0,1.0,1.0,0.0,5,5,5,155,0.86667,0.8,0.0019307712292760508,4.252614035149662e-05,1.0,0.0,1.0,0.0,1.0,0.011111111111111112,1.0,1.0,0.0,0.4038,0.25,0.5,0.5,4.0,2.0,1.0,1.0,1.0,0.0,-0.4358194613800608,-0.5378982197333972,-0.7510193755570308,-0.3691980486687584,-0.5402626287327985,-0.5896049892385605,1.0,1.0,1.0
