timestamp,merchant_id,event_type,related_entity
2026-01-27 00:00:00,M02106,DEVICE_REMOVED,D09066
2026-01-27 00:00:00,M01455,DEVICE_ADDED,D01196
2026-01-27 00:00:00,M02590,DEVICE_REMOVED,D05181
2026-01-27 00:00:00,M02704,DEVICE_REMOVED,D02773
2026-01-27 00:00:00,M02704,DEVICE_ADDED,D09283
2026-01-27 00:00:00,M04561,DEVICE_ADDED,D04712
2026-01-27 00:00:00,M03110,DEVICE_REMOVED,D03237
2026-01-27 00:00:00,M03097,DEVICE_ADDED,D02924
2026-01-27 00:00:00,M01455,DEVICE_REMOVED,D02405
2026-01-27 00:00:00,M01149,DEVICE_ADDED,D07451
2026-01-27 00:00:00,M00069,DEVICE_REMOVED,D09468
2026-01-27 00:00:00,M00318,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M04413,DEVICE_ADDED,D05195
2026-01-27 00:00:00,M04413,DEVICE_REMOVED,D05428
2026-01-27 00:00:00,M00111,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M01467,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M00863,DEVICE_ADDED,D01798
2026-01-27 00:00:00,M02210,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M01985,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M04423,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M00219,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M03110,DEVICE_ADDED,D00015
2026-01-27 00:00:00,M03671,DEVICE_REMOVED,D00241
2026-01-27 00:00:00,M02228,DEVICE_ADDED,D08329
2026-01-27 00:00:00,M00863,DEVICE_REMOVED,D08014
2026-01-27 00:00:00,M02639,DEVICE_ADDED,D07583
2026-01-27 00:00:00,M02228,DEVICE_REMOVED,D09703
2026-01-27 00:00:00,M04773,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M04198,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M04764,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M00069,DEVICE_ADDED,D09809
2026-01-27 00:00:00,M03243,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M03814,DEVICE_ADDED,D03778
2026-01-27 00:00:00,M03814,DEVICE_REMOVED,D06404
2026-01-27 00:00:00,M03900,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M03370,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M03436,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M01149,DEVICE_REMOVED,D00438
2026-01-27 00:00:00,M04841,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M02967,DEVICE_ADDED,D06738
2026-01-27 00:00:00,M04379,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M04561,DEVICE_REMOVED,D06313
2026-01-27 00:00:00,M03991,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M01106,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M02372,NETWORK_JOINED,I03612
2026-01-27 00:00:00,M02967,DEVICE_REMOVED,D09519
2026-01-27 00:00:00,M04571,DEVICE_REMOVED,D09000
2026-01-27 00:00:00,M02639,DEVICE_REMOVED,D03501
2026-01-27 00:00:00,M02500,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M00927,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M01264,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M03897,NETWORK_JOINED,I_MULE_0859
2026-01-27 00:00:00,M01677,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02058,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02214,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02436,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02509,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02536,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02617,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M03956,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M02959,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M03051,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M03666,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M03815,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M00593,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M00488,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M03974,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M00176,MERCHANT_ONBOARDED,
2026-01-27 00:00:00,M00250,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M04300,DEVICE_ADDED,D07889
2026-01-28 00:00:00,M04565,DEVICE_ADDED,D00005
2026-01-28 00:00:00,M04565,DEVICE_REMOVED,D09644
2026-01-28 00:00:00,M04550,DEVICE_ADDED,D09760
2026-01-28 00:00:00,M04550,DEVICE_REMOVED,D09867
2026-01-28 00:00:00,M02593,DEVICE_ADDED,D00654
2026-01-28 00:00:00,M02593,DEVICE_REMOVED,D04379
2026-01-28 00:00:00,M00146,DEVICE_ADDED,D05657
2026-01-28 00:00:00,M00146,DEVICE_REMOVED,D06828
2026-01-28 00:00:00,M03980,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M02655,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M01238,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M02922,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M03987,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M03406,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M00736,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M01212,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M02044,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M03072,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M00115,DEVICE_REMOVED,D07114
2026-01-28 00:00:00,M00115,DEVICE_ADDED,D01977
2026-01-28 00:00:00,M01210,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M03818,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M01876,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M02629,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M04483,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M04070,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M03563,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M04341,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M00993,DEVICE_ADDED,D01296
2026-01-28 00:00:00,M00993,DEVICE_REMOVED,D02581
2026-01-28 00:00:00,M01522,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M02392,DEVICE_REMOVED,D04568
2026-01-28 00:00:00,M02333,NETWORK_JOINED,I04059
2026-01-28 00:00:00,M02392,DEVICE_ADDED,D05832
2026-01-28 00:00:00,M03338,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00204,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00696,DEVICE_ADDED,D02032
2026-01-28 00:00:00,M00696,DEVICE_REMOVED,D05895
2026-01-28 00:00:00,M04021,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M03143,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00598,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M02072,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00141,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00655,DEVICE_REMOVED,D09622
2026-01-28 00:00:00,M02626,DEVICE_REMOVED,D08761
2026-01-28 00:00:00,M02626,DEVICE_ADDED,D07716
2026-01-28 00:00:00,M03837,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M00328,DEVICE_ADDED,D09936
2026-01-28 00:00:00,M00328,DEVICE_REMOVED,D02719
2026-01-28 00:00:00,M00655,DEVICE_ADDED,D08059
2026-01-28 00:00:00,M04639,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M03730,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01829,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M04490,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M03908,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00401,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01472,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01165,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M03226,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M04267,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M02414,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M00156,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01772,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M04359,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01920,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01719,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01626,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M01965,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M03335,NETWORK_JOINED,I08624
2026-01-28 00:00:00,M04457,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M03558,DEVICE_REMOVED,D04889
2026-01-28 00:00:00,M01803,DEVICE_REMOVED,D08984
2026-01-28 00:00:00,M01803,DEVICE_ADDED,D07968
2026-01-28 00:00:00,M03558,DEVICE_ADDED,D06647
2026-01-28 00:00:00,M03521,DEVICE_ADDED,D06495
2026-01-28 00:00:00,M03521,DEVICE_REMOVED,D03638
2026-01-28 00:00:00,M03224,DEVICE_ADDED,D00400
2026-01-28 00:00:00,M03224,DEVICE_REMOVED,D08704
2026-01-28 00:00:00,M02139,DEVICE_REMOVED,D00747
2026-01-28 00:00:00,M02139,DEVICE_ADDED,D04103
2026-01-28 00:00:00,M02181,DEVICE_REMOVED,D06776
2026-01-28 00:00:00,M02181,DEVICE_ADDED,D09687
2026-01-28 00:00:00,M00769,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M00698,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M00509,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M00502,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M00169,NETWORK_JOINED,I_MULE_0365
2026-01-28 00:00:00,M02876,DEVICE_ADDED,D03010
2026-01-28 00:00:00,M04300,DEVICE_REMOVED,D05146
2026-01-28 00:00:00,M02065,MERCHANT_ONBOARDED,
2026-01-28 00:00:00,M00206,NETWORK_JOINED,I_MULE_0281
2026-01-28 00:00:00,M02876,DEVICE_REMOVED,D00429
2026-01-29 00:00:00,M04451,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M03127,DEVICE_ADDED,D00926
2026-01-29 00:00:00,M02071,DEVICE_ADDED,D09339
2026-01-29 00:00:00,M02071,DEVICE_REMOVED,D04288
2026-01-29 00:00:00,M02244,NETWORK_JOINED,I_MULE_0591
2026-01-29 00:00:00,M04631,DEVICE_ADDED,D03468
2026-01-29 00:00:00,M04618,DEVICE_ADDED,D09945
2026-01-29 00:00:00,M04618,DEVICE_REMOVED,D01461
2026-01-29 00:00:00,M02816,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M01258,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M03489,DEVICE_REMOVED,D05980
2026-01-29 00:00:00,M03489,DEVICE_ADDED,D09212
2026-01-29 00:00:00,M04631,DEVICE_REMOVED,D08145
2026-01-29 00:00:00,M03127,DEVICE_REMOVED,D06217
2026-01-29 00:00:00,M04740,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M02884,DEVICE_REMOVED,D02600
2026-01-29 00:00:00,M03879,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M03873,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M00209,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M01280,DEVICE_ADDED,D06705
2026-01-29 00:00:00,M02884,DEVICE_ADDED,D03721
2026-01-29 00:00:00,M00635,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M00520,DEVICE_REMOVED,D05983
2026-01-29 00:00:00,M00520,DEVICE_ADDED,D05688
2026-01-29 00:00:00,M04810,DEVICE_ADDED,D03783
2026-01-29 00:00:00,M04810,DEVICE_REMOVED,D03575
2026-01-29 00:00:00,M04047,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M03479,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M00789,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M02675,NETWORK_JOINED,I_MULE_0949
2026-01-29 00:00:00,M00879,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M01335,DEVICE_REMOVED,D09592
2026-01-29 00:00:00,M04203,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M02445,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M04859,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M03086,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M00869,DEVICE_ADDED,D08717
2026-01-29 00:00:00,M00869,DEVICE_REMOVED,D04876
2026-01-29 00:00:00,M01696,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M01463,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M01811,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M00344,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M00893,DEVICE_REMOVED,D04485
2026-01-29 00:00:00,M03783,DEVICE_ADDED,D04919
2026-01-29 00:00:00,M03783,DEVICE_REMOVED,D09758
2026-01-29 00:00:00,M01640,DEVICE_REMOVED,D08436
2026-01-29 00:00:00,M01530,DEVICE_ADDED,D02930
2026-01-29 00:00:00,M04226,MERCHANT_ONBOARDED,
2026-01-29 00:00:00,M01640,DEVICE_ADDED,D04067
2026-01-29 00:00:00,M01530,DEVICE_REMOVED,D04014
2026-01-29 00:00:00,M01280,DEVICE_REMOVED,D09906
2026-01-29 00:00:00,M01335,DEVICE_ADDED,D02255
2026-01-29 00:00:00,M00893,DEVICE_ADDED,D02824
2026-01-30 00:00:00,M03481,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M04435,DEVICE_ADDED,D04793
2026-01-30 00:00:00,M01201,DEVICE_REMOVED,D02087
2026-01-30 00:00:00,M01201,DEVICE_ADDED,D04594
2026-01-30 00:00:00,M04828,DEVICE_REMOVED,D01145
2026-01-30 00:00:00,M04435,DEVICE_REMOVED,D06338
2026-01-30 00:00:00,M04828,DEVICE_ADDED,D09895
2026-01-30 00:00:00,M03797,DEVICE_REMOVED,D00979
2026-01-30 00:00:00,M02447,NETWORK_JOINED,I_MULE_0364
2026-01-30 00:00:00,M03797,DEVICE_ADDED,D01063
2026-01-30 00:00:00,M02870,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M03521,NETWORK_JOINED,I_MULE_0155
2026-01-30 00:00:00,M02735,DEVICE_ADDED,D02656
2026-01-30 00:00:00,M01398,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M00914,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M00835,DEVICE_REMOVED,D07015
2026-01-30 00:00:00,M01315,DEVICE_ADDED,D05433
2026-01-30 00:00:00,M00835,DEVICE_ADDED,D04683
2026-01-30 00:00:00,M01933,DEVICE_REMOVED,D00809
2026-01-30 00:00:00,M01933,DEVICE_ADDED,D08317
2026-01-30 00:00:00,M03748,NETWORK_JOINED,I_MULE_0461
2026-01-30 00:00:00,M03241,DEVICE_ADDED,D00148
2026-01-30 00:00:00,M03241,DEVICE_REMOVED,D00978
2026-01-30 00:00:00,M01723,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M01315,DEVICE_REMOVED,D04252
2026-01-30 00:00:00,M03220,DEVICE_REMOVED,D06964
2026-01-30 00:00:00,M03159,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M03156,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M02735,DEVICE_REMOVED,D03621
2026-01-30 00:00:00,M02644,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M01415,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M03690,DEVICE_REMOVED,D06139
2026-01-30 00:00:00,M03690,DEVICE_ADDED,D04792
2026-01-30 00:00:00,M03220,DEVICE_ADDED,D04694
2026-01-30 00:00:00,M00469,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M04802,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M00111,DEVICE_ADDED,D05816
2026-01-30 00:00:00,M04398,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M03986,MERCHANT_ONBOARDED,
2026-01-30 00:00:00,M00111,DEVICE_REMOVED,D08084
2026-01-31 00:00:00,M03962,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M02117,DEVICE_REMOVED,D01892
2026-01-31 00:00:00,M01724,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M02112,DEVICE_REMOVED,D03908
2026-01-31 00:00:00,M02219,IP_ADDED,I_MULE_0149
2026-01-31 00:00:00,M03895,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M03109,DEVICE_ADDED,D08532
2026-01-31 00:00:00,M00684,DEVICE_ADDED,D09452
2026-01-31 00:00:00,M00684,DEVICE_REMOVED,D04410
2026-01-31 00:00:00,M02602,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M03180,DEVICE_REMOVED,D08165
2026-01-31 00:00:00,M03562,DEVICE_ADDED,D07810
2026-01-31 00:00:00,M01337,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02627,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02117,DEVICE_ADDED,D08751
2026-01-31 00:00:00,M04784,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M04790,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M04251,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M01048,DEVICE_ADDED,D07297
2026-01-31 00:00:00,M01596,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M03437,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02112,DEVICE_ADDED,D02692
2026-01-31 00:00:00,M02602,IP_ADDED,I_MULE_0149
2026-01-31 00:00:00,M01420,DEVICE_REMOVED,D02378
2026-01-31 00:00:00,M04973,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02073,DEVICE_REMOVED,D00684
2026-01-31 00:00:00,M01461,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M00398,DEVICE_ADDED,D08160
2026-01-31 00:00:00,M04037,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M00398,DEVICE_REMOVED,D09519
2026-01-31 00:00:00,M03180,DEVICE_ADDED,D07682
2026-01-31 00:00:00,M02407,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02280,DEVICE_REMOVED,D01362
2026-01-31 00:00:00,M02280,DEVICE_ADDED,D06480
2026-01-31 00:00:00,M03562,DEVICE_REMOVED,D08654
2026-01-31 00:00:00,M01155,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M01420,DEVICE_ADDED,D03225
2026-01-31 00:00:00,M04497,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02073,DEVICE_ADDED,D04140
2026-01-31 00:00:00,M03109,DEVICE_REMOVED,D08412
2026-01-31 00:00:00,M03274,IP_ADDED,I_MULE_0149
2026-01-31 00:00:00,M01048,DEVICE_REMOVED,D07224
2026-01-31 00:00:00,M02272,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M04195,DEVICE_ADDED,D05614
2026-01-31 00:00:00,M00977,DEVICE_ADDED,D01857
2026-01-31 00:00:00,M01724,IP_ADDED,I_MULE_0149
2026-01-31 00:00:00,M00977,DEVICE_REMOVED,D05041
2026-01-31 00:00:00,M01621,DEVICE_ADDED,D07014
2026-01-31 00:00:00,M02272,IP_ADDED,I_MULE_0149
2026-01-31 00:00:00,M01621,DEVICE_REMOVED,D01669
2026-01-31 00:00:00,M02097,DEVICE_ADDED,D07661
2026-01-31 00:00:00,M02219,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M04195,DEVICE_REMOVED,D02690
2026-01-31 00:00:00,M02199,DEVICE_ADDED,D09527
2026-01-31 00:00:00,M02523,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M01858,DEVICE_ADDED,D01366
2026-01-31 00:00:00,M02199,DEVICE_REMOVED,D04750
2026-01-31 00:00:00,M01858,DEVICE_REMOVED,D04769
2026-01-31 00:00:00,M04449,DEVICE_ADDED,D05089
2026-01-31 00:00:00,M00764,DEVICE_ADDED,D07653
2026-01-31 00:00:00,M03274,DEVICE_ADDED,D_MULE_0337
2026-01-31 00:00:00,M04106,DEVICE_REMOVED,D03341
2026-01-31 00:00:00,M02520,DEVICE_ADDED,D06013
2026-01-31 00:00:00,M02520,DEVICE_REMOVED,D02536
2026-01-31 00:00:00,M04106,DEVICE_ADDED,D09939
2026-01-31 00:00:00,M00764,DEVICE_REMOVED,D01448
2026-01-31 00:00:00,M03254,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M03962,IP_ADDED,I_MULE_0149
2026-01-31 00:00:00,M04449,DEVICE_REMOVED,D02447
2026-01-31 00:00:00,M02378,DEVICE_REMOVED,D06983
2026-01-31 00:00:00,M03537,MERCHANT_ONBOARDED,
2026-01-31 00:00:00,M02378,DEVICE_ADDED,D08802
2026-01-31 00:00:00,M02097,DEVICE_REMOVED,D07428
2026-01-31 00:00:00,M03895,IP_ADDED,I_MULE_0149
2026-01-31 17:00:00,M02446,NETWORK_JOINED,I_MULE_0314
2026-02-01 00:00:00,M00028,DEVICE_ADDED,D02927
2026-02-01 00:00:00,M03670,DEVICE_ADDED,D02334
2026-02-01 00:00:00,M00694,DEVICE_REMOVED,D07442
2026-02-01 00:00:00,M00894,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M00692,DEVICE_ADDED,D03890
2026-02-01 00:00:00,M00692,DEVICE_REMOVED,D05992
2026-02-01 00:00:00,M03670,DEVICE_REMOVED,D09526
2026-02-01 00:00:00,M00694,DEVICE_ADDED,D06941
2026-02-01 00:00:00,M00984,DEVICE_ADDED,D01656
2026-02-01 00:00:00,M03794,DEVICE_REMOVED,D08918
2026-02-01 00:00:00,M00227,DEVICE_ADDED,D06344
2026-02-01 00:00:00,M01990,NETWORK_JOINED,I_MULE_0426
2026-02-01 00:00:00,M00131,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M00076,DEVICE_REMOVED,D06505
2026-02-01 00:00:00,M03647,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M04873,DEVICE_REMOVED,D09999
2026-02-01 00:00:00,M02550,DEVICE_ADDED,D03406
2026-02-01 00:00:00,M01554,DEVICE_REMOVED,D04006
2026-02-01 00:00:00,M01554,DEVICE_ADDED,D03912
2026-02-01 00:00:00,M00076,DEVICE_ADDED,D06679
2026-02-01 00:00:00,M00984,DEVICE_REMOVED,D09444
2026-02-01 00:00:00,M00028,DEVICE_REMOVED,D08797
2026-02-01 00:00:00,M01745,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M01897,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M03794,DEVICE_ADDED,D01337
2026-02-01 00:00:00,M04873,DEVICE_ADDED,D00124
2026-02-01 00:00:00,M00227,DEVICE_REMOVED,D04257
2026-02-01 00:00:00,M01462,DEVICE_ADDED,D05406
2026-02-01 00:00:00,M01462,DEVICE_REMOVED,D04253
2026-02-01 00:00:00,M00303,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M01584,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M01635,NETWORK_JOINED,I_MULE_0244
2026-02-01 00:00:00,M00786,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M04559,DEVICE_ADDED,D05277
2026-02-01 00:00:00,M03884,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M04559,DEVICE_REMOVED,D09793
2026-02-01 00:00:00,M01466,NETWORK_JOINED,I_MULE_0602
2026-02-01 00:00:00,M00454,MERCHANT_ONBOARDED,
2026-02-01 00:00:00,M04254,DEVICE_REMOVED,D06268
2026-02-01 00:00:00,M02550,DEVICE_REMOVED,D06136
2026-02-01 00:00:00,M04254,DEVICE_ADDED,D06082
2026-02-01 00:00:00,M02412,MERCHANT_ONBOARDED,
2026-02-02 00:00:00,M02571,MERCHANT_ONBOARDED,
2026-02-02 00:00:00,M00735,DEVICE_ADDED,D_MULE_0612
2026-02-02 00:00:00,M00735,IP_ADDED,I_MULE_0705
2026-02-02 00:00:00,M04278,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M00365,IP_ADDED,I_MULE_0658
2026-02-02 00:00:00,M00365,DEVICE_ADDED,D_MULE_0600
2026-02-02 00:00:00,M01084,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M01702,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M00627,MERCHANT_ONBOARDED,
2026-02-02 00:00:00,M00180,DEVICE_REMOVED,D07481
2026-02-02 00:00:00,M02318,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M03851,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M01480,DEVICE_ADDED,D06866
2026-02-02 00:00:00,M00036,IP_ADDED,I_MULE_0705
2026-02-02 00:00:00,M02363,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M02543,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M00960,IP_ADDED,I_MULE_0705
2026-02-02 00:00:00,M02755,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M02126,DEVICE_ADDED,D_MULE_0612
2026-02-02 00:00:00,M02911,MERCHANT_ONBOARDED,
2026-02-02 00:00:00,M01333,IP_ADDED,I_MULE_0658
2026-02-02 00:00:00,M00905,NETWORK_JOINED,I_MULE_0315
2026-02-02 00:00:00,M00559,DEVICE_ADDED,D06476
2026-02-02 00:00:00,M00559,DEVICE_REMOVED,D05204
2026-02-02 00:00:00,M02126,IP_ADDED,I_MULE_0705
2026-02-02 00:00:00,M00036,DEVICE_ADDED,D_MULE_0612
2026-02-02 00:00:00,M00825,DEVICE_REMOVED,D09745
2026-02-02 00:00:00,M00825,DEVICE_ADDED,D02247
2026-02-02 00:00:00,M02322,DEVICE_ADDED,D00575
2026-02-02 00:00:00,M02322,DEVICE_REMOVED,D03147
2026-02-02 00:00:00,M01625,DEVICE_REMOVED,D05705
2026-02-02 00:00:00,M01625,DEVICE_ADDED,D02668
2026-02-02 00:00:00,M00889,IP_ADDED,I_MULE_0658
2026-02-02 00:00:00,M01080,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M01480,DEVICE_REMOVED,D05001
2026-02-02 00:00:00,M00180,DEVICE_ADDED,D01407
2026-02-02 00:00:00,M04593,DEVICE_ADDED,D_MULE_0600
2026-02-02 00:00:00,M00889,DEVICE_ADDED,D_MULE_0600
2026-02-02 00:00:00,M02023,DEVICE_REMOVED,D07314
2026-02-02 00:00:00,M02023,DEVICE_ADDED,D01284
2026-02-02 00:00:00,M03508,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M03220,NETWORK_JOINED,I_MULE_0365
2026-02-02 00:00:00,M04756,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M00371,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M02998,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M04379,NETWORK_JOINED,I_MULE_0859
2026-02-02 00:00:00,M04593,IP_ADDED,I_MULE_0658
2026-02-02 00:00:00,M01717,DEVICE_ADDED,D00500
2026-02-02 00:00:00,M01317,MERCHANT_ONBOARDED,
2026-02-02 00:00:00,M04420,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M04296,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M02399,NETWORK_JOINED,I09806
2026-02-02 00:00:00,M01717,DEVICE_REMOVED,D04797
