merchant_id,network_id,is_mule,mule_type
M01490,,0,
M01491,,0,
M01492,,0,
M01493,,0,
M01494,,0,
M01495,,0,
M01496,N029,1,TYPE_A_RAPID_FORMATION
M01497,,0,
M01498,,0,
M01499,,0,
M01500,,0,
M01501,,0,
M01502,,0,
M01503,,0,
M01504,,0,
M01505,,0,
M01506,,0,
M01507,,0,
M01508,N008,1,TYPE_D_BEHAVIORAL_TRANSITION
M01509,,0,
M01510,,0,
M01511,,0,
M01512,,0,
M01513,,0,
M01514,,0,
M01515,,0,
M01516,,0,
M01517,,0,
M01518,,0,
M01519,,0,
M01520,,0,
M01521,,0,
M01522,,0,
M01523,,0,
M01524,,0,
M01525,N049,1,TYPE_A_RAPID_FORMATION
M01526,,0,
M01527,,0,
M01528,,0,
M01529,,0,
M01530,,0,
M01531,,0,
M01532,,0,
M01533,,0,
M01534,,0,
M01535,,0,
M01536,,0,
M01537,,0,
M01538,,0,
M01539,,0,
M01540,,0,
M01541,,0,
M01542,,0,
M01543,,0,
M01544,,0,
M01545,,0,
M01546,,0,
M01547,,0,
M01548,,0,
M01549,,0,
M01550,,0,
M01551,,0,
M01552,,0,
M01553,N050,1,TYPE_B_GRADUAL_EXPANSION
M01554,,0,
M01555,,0,
M01556,,0,
M01557,,0,
M01558,,0,
M01559,,0,
M01560,,0,
M01561,,0,
M01562,,0,
M01563,,0,
M01564,N044,1,TYPE_D_BEHAVIORAL_TRANSITION
M01565,,0,
M01566,,0,
M01567,,0,
M01568,,0,
M01569,,0,
M01570,,0,
M01571,,0,
M01572,,0,
M01573,,0,
M01574,,0,
M01575,,0,
M01576,,0,
M01577,,0,
M01578,N042,1,TYPE_B_GRADUAL_EXPANSION
M01579,,0,
M01580,,0,
M01581,,0,
M01582,,0,
M01583,,0,
M01584,,0,
M01585,,0,
M01586,,0,
M01587,,0,
M01588,,0,
M01589,,0,
M01590,,0,
M01591,,0,
M01592,,0,
M01593,,0,
M01594,,0,
M01595,,0,
M01596,,0,
M01597,,0,
M01598,,0,
M01599,,0,
M01600,,0,
M01601,,0,
M01602,,0,
M01603,,0,
M01604,,0,
M01605,,0,
M01606,,0,
M01607,,0,
M01608,,0,
M01609,,0,
M01610,,0,
M01611,,0,
M01612,,0,
M01613,,0,
M01614,,0,
M01615,,0,
M01616,,0,
M01617,,0,
M01618,,0,
M01619,,0,
M01620,,0,
M01621,,0,
M01622,,0,
M01623,,0,
M01624,,0,
M01625,,0,
M01626,,0,
M01627,,0,
M01628,N024,1,TYPE_D_BEHAVIORAL_TRANSITION
M01629,,0,
M01630,,0,
M01631,,0,
M01632,,0,
M01633,,0,
M01634,,0,
M01635,N054,1,TYPE_B_GRADUAL_EXPANSION
M01636,,0,
M01637,,0,
M01638,,0,
M01639,,0,
M01640,,0,
M01641,,0,
M01642,,0,
M01643,,0,
M01644,,0,
M01645,,0,
M01646,,0,
M01647,,0,
M01648,,0,
M01649,,0,
M01650,,0,
M01651,,0,
M01652,,0,
M01653,,0,
M01654,,0,
M01655,,0,
M01656,N011,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01657,,0,
M01658,,0,
M01659,,0,
M01660,,0,
M01661,N023,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01662,,0,
M01663,,0,
M01664,,0,
M01665,,0,
M01666,,0,
M01667,,0,
M01668,,0,
M01669,,0,
M01670,,0,
M01671,,0,
M01672,,0,
M01673,,0,
M01674,,0,
M01675,,0,
M01676,,0,
M01677,,0,
M01678,N028,1,TYPE_D_BEHAVIORAL_TRANSITION
M01679,,0,
M01680,,0,
M01681,,0,
M01682,N037,1,TYPE_A_RAPID_FORMATION
M01683,,0,
M01684,,0,
M01685,,0,
M01686,,0,
M01687,,0,
M01688,,0,
M01689,,0,
M01690,,0,
M01691,,0,
M01692,,0,
M01693,,0,
M01694,,0,
M01695,,0,
M01696,,0,
M01697,,0,
M01698,,0,
M01699,,0,
M01700,,0,
M01701,,0,
M01702,,0,
M01703,,0,
M01704,,0,
M01705,,0,
M01706,,0,
M01707,,0,
M01708,,0,
M01709,,0,
M01710,,0,
M01711,,0,
M01712,,0,
M01713,,0,
M01714,,0,
M01715,,0,
M01716,,0,
M01717,,0,
M01718,,0,
M01719,,0,
M01720,,0,
M01721,,0,
M01722,,0,
M01723,,0,
M01724,N051,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01725,,0,
M01726,,0,
M01727,,0,
M01728,,0,
M01729,,0,
M01730,N043,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01731,,0,
M01732,,0,
M01733,,0,
M01734,,0,
M01735,,0,
M01736,,0,
M01737,,0,
M01738,,0,
M01739,,0,
M01740,,0,
M01741,,0,
M01742,,0,
M01743,,0,
M01744,,0,
M01745,,0,
M01746,,0,
M01747,N040,1,TYPE_D_BEHAVIORAL_TRANSITION
M01748,,0,
M01749,,0,
M01750,,0,
M01751,N045,1,TYPE_A_RAPID_FORMATION
M01752,,0,
M01753,,0,
M01754,,0,
M01755,,0,
M01756,,0,
M01757,,0,
M01758,,0,
M01759,,0,
M01760,,0,
M01761,,0,
M01762,,0,
M01763,,0,
M01764,,0,
M01765,,0,
M01766,,0,
M01767,N023,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01768,,0,
M01769,,0,
M01770,,0,
M01771,N057,1,TYPE_A_RAPID_FORMATION
M01772,,0,
M01773,,0,
M01774,,0,
M01775,,0,
M01776,,0,
M01777,,0,
M01778,,0,
M01779,,0,
M01780,,0,
M01781,,0,
M01782,,0,
M01783,,0,
M01784,,0,
M01785,,0,
M01786,,0,
M01787,,0,
M01788,,0,
M01789,,0,
M01790,,0,
M01791,,0,
M01792,,0,
M01793,,0,
M01794,,0,
M01795,,0,
M01796,N045,1,TYPE_A_RAPID_FORMATION
M01797,,0,
M01798,,0,
M01799,,0,
M01800,,0,
M01801,,0,
M01802,,0,
M01803,,0,
M01804,,0,
M01805,,0,
M01806,,0,
M01807,,0,
M01808,,0,
M01809,,0,
M01810,,0,
M01811,,0,
M01812,,0,
M01813,,0,
M01814,,0,
M01815,,0,
M01816,,0,
M01817,,0,
M01818,,0,
M01819,,0,
M01820,,0,
M01821,,0,
M01822,,0,
M01823,,0,
M01824,,0,
M01825,,0,
M01826,,0,
M01827,,0,
M01828,,0,
M01829,,0,
M01830,,0,
M01831,,0,
M01832,,0,
M01833,,0,
M01834,,0,
M01835,,0,
M01836,,0,
M01837,,0,
M01838,,0,
M01839,,0,
M01840,,0,
M01841,,0,
M01842,,0,
M01843,,0,
M01844,,0,
M01845,,0,
M01846,,0,
M01847,,0,
M01848,,0,
M01849,,0,
M01850,,0,
M01851,,0,
M01852,,0,
M01853,,0,
M01854,,0,
M01855,,0,
M01856,,0,
M01857,,0,
M01858,N046,1,TYPE_B_GRADUAL_EXPANSION
M01859,,0,
M01860,,0,
M01861,,0,
M01862,,0,
M01863,N056,1,TYPE_D_BEHAVIORAL_TRANSITION
M01864,,0,
M01865,,0,
M01866,,0,
M01867,,0,
M01868,,0,
M01869,,0,
M01870,,0,
M01871,,0,
M01872,,0,
M01873,,0,
M01874,,0,
M01875,,0,
M01876,,0,
M01877,,0,
M01878,,0,
M01879,,0,
M01880,,0,
M01881,,0,
M01882,,0,
M01883,,0,
M01884,,0,
M01885,,0,
M01886,,0,
M01887,,0,
M01888,,0,
M01889,,0,
M01890,,0,
M01891,,0,
M01892,,0,
M01893,,0,
M01894,,0,
M01895,,0,
M01896,,0,
M01897,,0,
M01898,,0,
M01899,,0,
M01900,,0,
M01901,,0,
M01902,,0,
M01903,N043,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01904,,0,
M01905,,0,
M01906,,0,
M01907,,0,
M01908,,0,
M01909,,0,
M01910,,0,
M01911,,0,
M01912,,0,
M01913,,0,
M01914,,0,
M01915,,0,
M01916,,0,
M01917,,0,
M01918,,0,
M01919,,0,
M01920,,0,
M01921,,0,
M01922,,0,
M01923,,0,
M01924,,0,
M01925,,0,
M01926,,0,
M01927,,0,
M01928,,0,
M01929,,0,
M01930,,0,
M01931,,0,
M01932,,0,
M01933,,0,
M01934,,0,
M01935,,0,
M01936,,0,
M01937,,0,
M01938,,0,
M01939,,0,
M01940,,0,
M01941,,0,
M01942,,0,
M01943,,0,
M01944,,0,
M01945,,0,
M01946,,0,
M01947,,0,
M01948,,0,
M01949,,0,
M01950,,0,
M01951,,0,
M01952,,0,
M01953,,0,
M01954,,0,
M01955,,0,
M01956,,0,
M01957,,0,
M01958,N053,1,TYPE_A_RAPID_FORMATION
M01959,,0,
M01960,,0,
M01961,,0,
M01962,,0,
M01963,,0,
M01964,,0,
M01965,,0,
M01966,,0,
M01967,,0,
M01968,,0,
M01969,,0,
M01970,,0,
M01971,,0,
M01972,,0,
M01973,,0,
M01974,,0,
M01975,,0,
M01976,,0,
M01977,N024,1,TYPE_D_BEHAVIORAL_TRANSITION
M01978,,0,
M01979,N019,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M01980,,0,
M01981,,0,
M01982,,0,
M01983,,0,
M01984,,0,
M01985,,0,
M01986,,0,
M01987,,0,
M01988,,0,
M01989,,0,
M01990,N058,1,TYPE_B_GRADUAL_EXPANSION
M01991,,0,
M01992,,0,
M01993,,0,
M01994,,0,
M01995,,0,
M01996,,0,
M01997,,0,
M01998,,0,
M01999,,0,
M02000,,0,
M02001,,0,
M02002,,0,
M02003,,0,
M02004,,0,
M02005,,0,
M02006,,0,
M02007,,0,
M02008,,0,
M02009,,0,
M02010,,0,
M02011,,0,
M02012,,0,
M02013,,0,
M02014,,0,
M02015,,0,
M02016,,0,
M02017,,0,
M02018,,0,
M02019,,0,
M02020,,0,
M02021,,0,
M02022,,0,
M02023,,0,
M02024,,0,
M02025,,0,
M02026,,0,
M02027,,0,
M02028,,0,
M02029,,0,
M02030,,0,
M02031,,0,
M02032,,0,
M02033,,0,
M02034,N031,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02035,,0,
M02036,,0,
M02037,,0,
M02038,N033,1,TYPE_A_RAPID_FORMATION
M02039,,0,
M02040,,0,
M02041,,0,
M02042,,0,
M02043,,0,
M02044,,0,
M02045,,0,
M02046,,0,
M02047,,0,
M02048,,0,
M02049,,0,
M02050,,0,
M02051,,0,
M02052,,0,
M02053,,0,
M02054,,0,
M02055,,0,
M02056,,0,
M02057,,0,
M02058,,0,
M02059,,0,
M02060,,0,
M02061,,0,
M02062,,0,
M02063,,0,
M02064,,0,
M02065,N036,1,TYPE_D_BEHAVIORAL_TRANSITION
M02066,,0,
M02067,,0,
M02068,,0,
M02069,,0,
M02070,,0,
M02071,,0,
M02072,,0,
M02073,,0,
M02074,,0,
M02075,,0,
M02076,,0,
M02077,,0,
M02078,,0,
M02079,,0,
M02080,,0,
M02081,N039,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02082,,0,
M02083,,0,
M02084,,0,
M02085,,0,
M02086,N028,1,TYPE_D_BEHAVIORAL_TRANSITION
M02087,,0,
M02088,,0,
M02089,,0,
M02090,,0,
M02091,N022,1,TYPE_B_GRADUAL_EXPANSION
M02092,,0,
M02093,,0,
M02094,,0,
M02095,,0,
M02096,,0,
M02097,,0,
M02098,N024,1,TYPE_D_BEHAVIORAL_TRANSITION
M02099,,0,
M02100,,0,
M02101,,0,
M02102,,0,
M02103,,0,
M02104,,0,
M02105,,0,
M02106,,0,
M02107,,0,
M02108,,0,
M02109,N039,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02110,,0,
M02111,,0,
M02112,,0,
M02113,,0,
M02114,N034,1,TYPE_B_GRADUAL_EXPANSION
M02115,,0,
M02116,N012,1,TYPE_D_BEHAVIORAL_TRANSITION
M02117,,0,
M02118,,0,
M02119,,0,
M02120,N003,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02121,,0,
M02122,,0,
M02123,,0,
M02124,,0,
M02125,,0,
M02126,N027,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02127,,0,
M02128,,0,
M02129,,0,
M02130,,0,
M02131,,0,
M02132,N055,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02133,,0,
M02134,N035,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02135,,0,
M02136,,0,
M02137,,0,
M02138,,0,
M02139,,0,
M02140,,0,
M02141,,0,
M02142,,0,
M02143,,0,
M02144,,0,
M02145,,0,
M02146,,0,
M02147,,0,
M02148,,0,
M02149,,0,
M02150,,0,
M02151,,0,
M02152,,0,
M02153,,0,
M02154,,0,
M02155,,0,
M02156,,0,
M02157,,0,
M02158,,0,
M02159,,0,
M02160,,0,
M02161,,0,
M02162,,0,
M02163,,0,
M02164,,0,
M02165,,0,
M02166,,0,
M02167,,0,
M02168,,0,
M02169,,0,
M02170,,0,
M02171,,0,
M02172,,0,
M02173,,0,
M02174,,0,
M02175,,0,
M02176,,0,
M02177,,0,
M02178,,0,
M02179,,0,
M02180,N029,1,TYPE_A_RAPID_FORMATION
M02181,,0,
M02182,,0,
M02183,,0,
M02184,,0,
M02185,,0,
M02186,,0,
M02187,,0,
M02188,,0,
M02189,,0,
M02190,,0,
M02191,,0,
M02192,,0,
M02193,,0,
M02194,N037,1,TYPE_A_RAPID_FORMATION
M02195,,0,
M02196,,0,
M02197,,0,
M02198,,0,
M02199,N026,1,TYPE_B_GRADUAL_EXPANSION
M02200,N001,1,TYPE_A_RAPID_FORMATION
M02201,,0,
M02202,,0,
M02203,,0,
M02204,,0,
M02205,,0,
M02206,,0,
M02207,,0,
M02208,,0,
M02209,N033,1,TYPE_A_RAPID_FORMATION
M02210,N033,1,TYPE_A_RAPID_FORMATION
M02211,,0,
M02212,,0,
M02213,,0,
M02214,,0,
M02215,,0,
M02216,,0,
M02217,,0,
M02218,,0,
M02219,N051,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02220,,0,
M02221,N059,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02222,,0,
M02223,,0,
M02224,,0,
M02225,,0,
M02226,,0,
M02227,,0,
M02228,,0,
M02229,,0,
M02230,,0,
M02231,,0,
M02232,,0,
M02233,,0,
M02234,,0,
M02235,,0,
M02236,,0,
M02237,,0,
M02238,,0,
M02239,,0,
M02240,N056,1,TYPE_D_BEHAVIORAL_TRANSITION
M02241,,0,
M02242,,0,
M02243,,0,
M02244,N038,1,TYPE_B_GRADUAL_EXPANSION
M02245,,0,
M02246,,0,
M02247,,0,
M02248,,0,
M02249,,0,
M02250,,0,
M02251,,0,
M02252,,0,
M02253,N029,1,TYPE_A_RAPID_FORMATION
M02254,,0,
M02255,,0,
M02256,,0,
M02257,,0,
M02258,,0,
M02259,,0,
M02260,,0,
M02261,,0,
M02262,,0,
M02263,,0,
M02264,,0,
M02265,,0,
M02266,,0,
M02267,,0,
M02268,N022,1,TYPE_B_GRADUAL_EXPANSION
M02269,,0,
M02270,,0,
M02271,,0,
M02272,N051,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02273,N003,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02274,,0,
M02275,,0,
M02276,,0,
M02277,,0,
M02278,,0,
M02279,,0,
M02280,,0,
M02281,,0,
M02282,,0,
M02283,,0,
M02284,,0,
M02285,N036,1,TYPE_D_BEHAVIORAL_TRANSITION
M02286,,0,
M02287,,0,
M02288,,0,
M02289,,0,
M02290,,0,
M02291,,0,
M02292,,0,
M02293,,0,
M02294,,0,
M02295,,0,
M02296,,0,
M02297,,0,
M02298,,0,
M02299,,0,
M02300,,0,
M02301,,0,
M02302,,0,
M02303,,0,
M02304,,0,
M02305,,0,
M02306,,0,
M02307,,0,
M02308,,0,
M02309,,0,
M02310,,0,
M02311,,0,
M02312,,0,
M02313,,0,
M02314,,0,
M02315,,0,
M02316,,0,
M02317,,0,
M02318,,0,
M02319,,0,
M02320,,0,
M02321,,0,
M02322,,0,
M02323,,0,
M02324,,0,
M02325,N010,1,TYPE_B_GRADUAL_EXPANSION
M02326,,0,
M02327,,0,
M02328,,0,
M02329,,0,
M02330,,0,
M02331,,0,
M02332,,0,
M02333,,0,
M02334,,0,
M02335,,0,
M02336,,0,
M02337,,0,
M02338,,0,
M02339,,0,
M02340,,0,
M02341,,0,
M02342,,0,
M02343,,0,
M02344,,0,
M02345,,0,
M02346,,0,
M02347,,0,
M02348,,0,
M02349,,0,
M02350,,0,
M02351,,0,
M02352,,0,
M02353,,0,
M02354,,0,
M02355,,0,
M02356,,0,
M02357,,0,
M02358,,0,
M02359,,0,
M02360,,0,
M02361,,0,
M02362,,0,
M02363,N032,1,TYPE_D_BEHAVIORAL_TRANSITION
M02364,,0,
M02365,,0,
M02366,,0,
M02367,N005,1,TYPE_A_RAPID_FORMATION
M02368,,0,
M02369,,0,
M02370,,0,
M02371,,0,
M02372,,0,
M02373,,0,
M02374,,0,
M02375,,0,
M02376,,0,
M02377,,0,
M02378,,0,
M02379,,0,
M02380,,0,
M02381,,0,
M02382,,0,
M02383,,0,
M02384,,0,
M02385,,0,
M02386,,0,
M02387,,0,
M02388,,0,
M02389,,0,
M02390,,0,
M02391,,0,
M02392,,0,
M02393,,0,
M02394,,0,
M02395,,0,
M02396,,0,
M02397,,0,
M02398,,0,
M02399,,0,
M02400,N018,1,TYPE_B_GRADUAL_EXPANSION
M02401,,0,
M02402,,0,
M02403,,0,
M02404,,0,
M02405,,0,
M02406,,0,
M02407,,0,
M02408,,0,
M02409,,0,
M02410,,0,
M02411,,0,
M02412,,0,
M02413,,0,
M02414,,0,
M02415,,0,
M02416,,0,
M02417,,0,
M02418,,0,
M02419,,0,
M02420,,0,
M02421,N001,1,TYPE_A_RAPID_FORMATION
M02422,N007,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02423,,0,
M02424,,0,
M02425,N023,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02426,,0,
M02427,,0,
M02428,N048,1,TYPE_D_BEHAVIORAL_TRANSITION
M02429,N026,1,TYPE_B_GRADUAL_EXPANSION
M02430,,0,
M02431,,0,
M02432,N006,1,TYPE_B_GRADUAL_EXPANSION
M02433,,0,
M02434,,0,
M02435,N020,1,TYPE_D_BEHAVIORAL_TRANSITION
M02436,,0,
M02437,,0,
M02438,,0,
M02439,,0,
M02440,,0,
M02441,,0,
M02442,,0,
M02443,,0,
M02444,,0,
M02445,,0,
M02446,N041,1,TYPE_A_RAPID_FORMATION
M02447,N050,1,TYPE_B_GRADUAL_EXPANSION
M02448,,0,
M02449,,0,
M02450,,0,
M02451,,0,
M02452,,0,
M02453,,0,
M02454,N004,1,TYPE_D_BEHAVIORAL_TRANSITION
M02455,,0,
M02456,,0,
M02457,,0,
M02458,,0,
M02459,,0,
M02460,,0,
M02461,,0,
M02462,,0,
M02463,,0,
M02464,,0,
M02465,,0,
M02466,,0,
M02467,,0,
M02468,,0,
M02469,,0,
M02470,,0,
M02471,,0,
M02472,,0,
M02473,,0,
M02474,,0,
M02475,,0,
M02476,,0,
M02477,,0,
M02478,,0,
M02479,,0,
M02480,,0,
M02481,N053,1,TYPE_A_RAPID_FORMATION
M02482,,0,
M02483,,0,
M02484,,0,
M02485,,0,
M02486,,0,
M02487,,0,
M02488,,0,
M02489,,0,
M02490,,0,
M02491,,0,
M02492,,0,
M02493,,0,
M02494,,0,
M02495,,0,
M02496,,0,
M02497,,0,
M02498,,0,
M02499,,0,
M02500,,0,
M02501,,0,
M02502,,0,
M02503,,0,
M02504,,0,
M02505,,0,
M02506,,0,
M02507,,0,
M02508,,0,
M02509,,0,
M02510,,0,
M02511,,0,
M02512,,0,
M02513,,0,
M02514,,0,
M02515,,0,
M02516,,0,
M02517,,0,
M02518,,0,
M02519,,0,
M02520,,0,
M02521,,0,
M02522,,0,
M02523,,0,
M02524,,0,
M02525,,0,
M02526,,0,
M02527,,0,
M02528,,0,
M02529,,0,
M02530,,0,
M02531,,0,
M02532,,0,
M02533,,0,
M02534,,0,
M02535,,0,
M02536,,0,
M02537,,0,
M02538,,0,
M02539,,0,
M02540,,0,
M02541,,0,
M02542,,0,
M02543,,0,
M02544,,0,
M02545,,0,
M02546,,0,
M02547,,0,
M02548,,0,
M02549,,0,
M02550,,0,
M02551,,0,
M02552,,0,
M02553,,0,
M02554,,0,
M02555,,0,
M02556,,0,
M02557,,0,
M02558,,0,
M02559,,0,
M02560,,0,
M02561,,0,
M02562,,0,
M02563,,0,
M02564,,0,
M02565,,0,
M02566,,0,
M02567,,0,
M02568,,0,
M02569,,0,
M02570,,0,
M02571,,0,
M02572,,0,
M02573,,0,
M02574,,0,
M02575,,0,
M02576,,0,
M02577,,0,
M02578,,0,
M02579,,0,
M02580,N016,1,TYPE_D_BEHAVIORAL_TRANSITION
M02581,,0,
M02582,,0,
M02583,,0,
M02584,,0,
M02585,,0,
M02586,,0,
M02587,,0,
M02588,,0,
M02589,,0,
M02590,,0,
M02591,,0,
M02592,,0,
M02593,,0,
M02594,,0,
M02595,,0,
M02596,,0,
M02597,,0,
M02598,,0,
M02599,,0,
M02600,,0,
M02601,N040,1,TYPE_D_BEHAVIORAL_TRANSITION
M02602,N051,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02603,,0,
M02604,,0,
M02605,,0,
M02606,,0,
M02607,,0,
M02608,,0,
M02609,,0,
M02610,,0,
M02611,,0,
M02612,,0,
M02613,,0,
M02614,,0,
M02615,,0,
M02616,,0,
M02617,,0,
M02618,,0,
M02619,,0,
M02620,,0,
M02621,,0,
M02622,,0,
M02623,,0,
M02624,,0,
M02625,,0,
M02626,N037,1,TYPE_A_RAPID_FORMATION
M02627,,0,
M02628,,0,
M02629,,0,
M02630,,0,
M02631,,0,
M02632,,0,
M02633,,0,
M02634,,0,
M02635,,0,
M02636,,0,
M02637,,0,
M02638,,0,
M02639,,0,
M02640,,0,
M02641,,0,
M02642,,0,
M02643,,0,
M02644,,0,
M02645,,0,
M02646,,0,
M02647,,0,
M02648,,0,
M02649,,0,
M02650,,0,
M02651,,0,
M02652,,0,
M02653,,0,
M02654,,0,
M02655,,0,
M02656,,0,
M02657,,0,
M02658,,0,
M02659,,0,
M02660,,0,
M02661,,0,
M02662,,0,
M02663,,0,
M02664,,0,
M02665,,0,
M02666,,0,
M02667,,0,
M02668,,0,
M02669,,0,
M02670,,0,
M02671,,0,
M02672,,0,
M02673,,0,
M02674,,0,
M02675,N002,1,TYPE_B_GRADUAL_EXPANSION
M02676,,0,
M02677,,0,
M02678,,0,
M02679,,0,
M02680,,0,
M02681,,0,
M02682,,0,
M02683,,0,
M02684,,0,
M02685,,0,
M02686,,0,
M02687,,0,
M02688,,0,
M02689,,0,
M02690,,0,
M02691,,0,
M02692,,0,
M02693,,0,
M02694,,0,
M02695,,0,
M02696,N032,1,TYPE_D_BEHAVIORAL_TRANSITION
M02697,,0,
M02698,N014,1,TYPE_B_GRADUAL_EXPANSION
M02699,,0,
M02700,,0,
M02701,,0,
M02702,,0,
M02703,,0,
M02704,N049,1,TYPE_A_RAPID_FORMATION
M02705,,0,
M02706,N008,1,TYPE_D_BEHAVIORAL_TRANSITION
M02707,N008,1,TYPE_D_BEHAVIORAL_TRANSITION
M02708,,0,
M02709,,0,
M02710,,0,
M02711,,0,
M02712,,0,
M02713,,0,
M02714,,0,
M02715,,0,
M02716,,0,
M02717,,0,
M02718,,0,
M02719,,0,
M02720,,0,
M02721,,0,
M02722,,0,
M02723,N050,1,TYPE_B_GRADUAL_EXPANSION
M02724,,0,
M02725,,0,
M02726,,0,
M02727,,0,
M02728,N036,1,TYPE_D_BEHAVIORAL_TRANSITION
M02729,,0,
M02730,,0,
M02731,,0,
M02732,N026,1,TYPE_B_GRADUAL_EXPANSION
M02733,,0,
M02734,,0,
M02735,,0,
M02736,,0,
M02737,,0,
M02738,,0,
M02739,,0,
M02740,N002,1,TYPE_B_GRADUAL_EXPANSION
M02741,,0,
M02742,,0,
M02743,,0,
M02744,,0,
M02745,,0,
M02746,,0,
M02747,,0,
M02748,,0,
M02749,,0,
M02750,,0,
M02751,,0,
M02752,,0,
M02753,,0,
M02754,,0,
M02755,,0,
M02756,,0,
M02757,,0,
M02758,,0,
M02759,,0,
M02760,,0,
M02761,,0,
M02762,,0,
M02763,,0,
M02764,,0,
M02765,,0,
M02766,,0,
M02767,,0,
M02768,,0,
M02769,,0,
M02770,,0,
M02771,,0,
M02772,,0,
M02773,,0,
M02774,,0,
M02775,N007,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02776,,0,
M02777,,0,
M02778,,0,
M02779,,0,
M02780,,0,
M02781,,0,
M02782,,0,
M02783,,0,
M02784,,0,
M02785,,0,
M02786,,0,
M02787,,0,
M02788,,0,
M02789,,0,
M02790,,0,
M02791,,0,
M02792,,0,
M02793,,0,
M02794,,0,
M02795,,0,
M02796,,0,
M02797,,0,
M02798,,0,
M02799,,0,
M02800,,0,
M02801,,0,
M02802,,0,
M02803,,0,
M02804,,0,
M02805,,0,
M02806,,0,
M02807,,0,
M02808,,0,
M02809,,0,
M02810,,0,
M02811,,0,
M02812,,0,
M02813,,0,
M02814,,0,
M02815,,0,
M02816,,0,
M02817,,0,
M02818,,0,
M02819,,0,
M02820,,0,
M02821,,0,
M02822,,0,
M02823,,0,
M02824,,0,
M02825,,0,
M02826,,0,
M02827,,0,
M02828,,0,
M02829,,0,
M02830,,0,
M02831,,0,
M02832,,0,
M02833,,0,
M02834,,0,
M02835,,0,
M02836,,0,
M02837,,0,
M02838,,0,
M02839,,0,
M02840,,0,
M02841,,0,
M02842,,0,
M02843,,0,
M02844,,0,
M02845,,0,
M02846,,0,
M02847,,0,
M02848,,0,
M02849,,0,
M02850,,0,
M02851,,0,
M02852,N034,1,TYPE_B_GRADUAL_EXPANSION
M02853,,0,
M02854,,0,
M02855,N032,1,TYPE_D_BEHAVIORAL_TRANSITION
M02856,,0,
M02857,,0,
M02858,,0,
M02859,,0,
M02860,,0,
M02861,,0,
M02862,,0,
M02863,,0,
M02864,,0,
M02865,,0,
M02866,,0,
M02867,,0,
M02868,,0,
M02869,,0,
M02870,,0,
M02871,,0,
M02872,,0,
M02873,,0,
M02874,,0,
M02875,,0,
M02876,,0,
M02877,,0,
M02878,,0,
M02879,,0,
M02880,,0,
M02881,,0,
M02882,,0,
M02883,,0,
M02884,,0,
M02885,,0,
M02886,N033,1,TYPE_A_RAPID_FORMATION
M02887,N036,1,TYPE_D_BEHAVIORAL_TRANSITION
M02888,,0,
M02889,,0,
M02890,,0,
M02891,,0,
M02892,,0,
M02893,,0,
M02894,,0,
M02895,,0,
M02896,,0,
M02897,,0,
M02898,,0,
M02899,,0,
M02900,,0,
M02901,,0,
M02902,,0,
M02903,,0,
M02904,,0,
M02905,,0,
M02906,,0,
M02907,,0,
M02908,,0,
M02909,,0,
M02910,,0,
M02911,,0,
M02912,,0,
M02913,,0,
M02914,,0,
M02915,N045,1,TYPE_A_RAPID_FORMATION
M02916,N035,1,TYPE_C_INFRASTRUCTURE_CONVERGENCE
M02917,,0,
M02918,,0,
M02919,,0,
M02920,,0,
M02921,,0,
M02922,,0,
M02923,,0,
M02924,,0,
M02925,,0,
M02926,,0,
M02927,,0,
M02928,,0,
M02929,,0,
M02930,,0,
M02931,,0,
M02932,,0,
M02933,,0,
M02934,,0,
M02935,,0,
M02936,,0,
M02937,N054,1,TYPE_B_GRADUAL_EXPANSION
M02938,,0,
M02939,,0,
M02940,,0,
M02941,,0,
M02942,,0,
M02943,,0,
M02944,,0,
M02945,,0,
M02946,,0,
M02947,,0,
M02948,,0,
M02949,,0,
M02950,,0,
M02951,,0,
M02952,,0,
M02953,,0,
M02954,,0,
M02955,,0,
M02956,,0,
M02957,,0,
M02958,,0,
M02959,,0,
M02960,,0,
M02961,,0,
M02962,,0,
